id,listing,rental_condition,details,agency,address,latitude,longitude,transaction_type,deposit,monthly_rent,housing_type,area_info,floor_info,direction
1795,집주인다가구,"월세5,000/125","단독/다가구45/36m², 3/5층, 동향",도성공인중개사,서울시 광진구 중곡동 35-15,37.5631609905886,127.086140701018,월세,5000,125,단독/다가구,45/36m,3/5층,동향
1796,다가구,월세1억/50,"단독/다가구-/42m², 1/3층, 동향",새동아공인중개사사무소,서울시 광진구 중곡동 35-15,37.5631609905886,127.086140701018,월세,10000,50,단독/다가구,-/42m,1/3층,동향
1797,빌라,"전세3억 3,000","빌라59/47m², 고/5층, 동향",사계절공인중개사사무소,서울시 광진구 중곡동 35-15,37.5631609905886,127.086140701018,전세,33000,0,빌라,59/47m,고/5층,동향
1798,일반원룸,"전세1억 3,000","원룸21/21m², 2/4층, 서향",김시은공인중개사사무소,서울시 광진구 중곡동 138-30,37.557543048626,127.082935639336,전세,13000,0,원룸,21/21m,2/4층,서향
1799,일반원룸,월세500/25,"원룸32/32m², 저/2층, 남동향",행운공인중개사사무소,서울시 광진구 중곡동 631-15,37.5595176509992,127.076566275565,월세,500,25,원룸,32/32m,저/2층,남동향
1800,일반원룸,"월세1,000/40","원룸20/20m², 1/3층, 남향",제1부동산공인중개사사무소,서울시 광진구 중곡동 110-18,37.5544701560968,127.092338285537,월세,1000,40,원룸,20/20m,1/3층,남향
1801,단독,"월세2,000/50","단독/다가구49/47m², B1/3층, 남동향",일심공인중개사사무소,서울시 광진구 중곡동 30-39,37.5638831743931,127.085472150035,월세,2000,50,단독/다가구,49/47m,B1/3층,남동향
1802,다가구,"월세2,000/65","단독/다가구27/27m², 2/2층, 남서향",스타공인중개사사무소,서울시 광진구 중곡동 33-58,37.5632849164072,127.08471731368,월세,2000,65,단독/다가구,27/27m,2/2층,남서향
1803,빌라,"전세2억 6,200","빌라34/27m², 4/6층, 동향",청년부동산공인중개사사무소,서울시 광진구 중곡동 33-58,37.5632849164072,127.08471731368,전세,26200,0,빌라,34/27m,4/6층,동향
1804,상가주택,"월세3,000/70","상가주택36/33m², 3/303층, 남동향",엘리트공인중개사사무소,서울시 광진구 중곡동 605-1,37.5707258119851,127.086425498827,월세,3000,70,상가주택,36/33m,3/303층,남동향
1805,빌라,"월세7,000/65","빌라30/30m², 2/4층, 남향",스타공인중개사사무소,서울시 광진구 중곡동 28-24,37.5635557616293,127.086326327184,월세,7000,65,빌라,30/30m,2/4층,남향
1806,빌라,전세1억 500,"빌라-/12m², 저/8층, 서향",청춘공인중개사사무소,서울시 광진구 중곡동 698,37.5616190213941,127.082229256983,전세,10500,0,빌라,-/12m,저/8층,서향
1807,빌라,"전세3억 3,000","빌라59/47m², 고/5층, 동향",사계절공인중개사사무소,서울시 광진구 중곡동 698,37.5616190213941,127.082229256983,전세,33000,0,빌라,59/47m,고/5층,동향
1808,다가구,"전세2억 1,000","단독/다가구-/40m², 3/5층, 남향",까치공인중개사사무소,서울시 광진구 중곡동 121-28,37.5572311611739,127.086030884297,전세,21000,0,단독/다가구,-/40m,3/5층,남향
1809,다가구,월세500/50,"단독/다가구-/31m², B1/2층, 남서향",The두꺼비공인중개사사무소,서울시 광진구 중곡동 255-4,37.5614297895657,127.077877412908,월세,500,50,단독/다가구,-/31m,B1/2층,남서향
1810,단독,"월세5,000/60","단독/다가구-/39m², 1/2층, 북향",새동아공인중개사사무소,서울시 광진구 중곡동 127-55,37.5581323600252,127.085877433272,월세,5000,60,단독/다가구,-/39m,1/2층,북향
1811,다가구,"월세1,000/60","단독/다가구-/36m², 3/3층, 동향",행복드림공인중개사사무소,서울시 광진구 중곡동 197-4,37.5690309768103,127.084016812316,월세,1000,60,단독/다가구,-/36m,3/3층,동향
1812,다가구,"월세3,000/55","단독/다가구40/40m², 1/2층, 남서향",한솔공인중개사사무소,서울시 광진구 중곡동 62-13,37.5591835581514,127.088913647132,월세,3000,55,단독/다가구,40/40m,1/2층,남서향
1813,다가구,"월세1,000/60","단독/다가구74/35m², 1/2층, 남동향",소망공인중개사무소,서울시 광진구 중곡동 51-5,37.5597184768633,127.084375094308,월세,1000,60,단독/다가구,74/35m,1/2층,남동향
1814,일반원룸,"월세2,000/65","원룸25/20m², 4/6층, 남서향",양지공인중개사사무소,서울시 광진구 중곡동 162-9,37.5607097478729,127.081170012625,월세,2000,65,원룸,25/20m,4/6층,남서향
1815,단독,"월세1억 2,000/70","단독/다가구37/37m², 중/5층, 남향",봄 부동산공인중개사사무소,서울시 광진구 중곡동,37.5617477458583,127.090401426965,월세,12000,70,단독/다가구,37/37m,중/5층,남향
1816,일반원룸,"전세1억 3,000","원룸-/18m², 2/4층, 서향",새동아공인중개사사무소,서울시 광진구 중곡동 138-30,37.557543048626,127.082935639336,전세,13000,0,원룸,-/18m,2/4층,서향
1817,일반원룸,"월세1,000/43","원룸22/19m², 1/4층, 서향",행복한마을공인중개사사무소,서울시 광진구 중곡동 128-25,37.5577553488179,127.085302967781,월세,1000,43,원룸,22/19m,1/4층,서향
1818,집주인기타,월세2억/25,"원룸44/28m², 중/5층, 남동향",국민공인중개사사무소,서울시 광진구 중곡동 81-3,37.5569667039873,127.088968393067,월세,20000,25,원룸,44/28m,중/5층,남동향
1821,집주인기타,월세1억/30,"빌라27/22m², 3/3층, 남서향",하버드공인중개사사무소,서울시 광진구 중곡동 170-45,37.5674283632246,127.08327213677,월세,10000,30,빌라,27/22m,3/3층,남서향
1822,집주인기타,월세1억/30,"빌라-/22m², 3/3층, 남향",스카이탑(SkyTop)공인중개사사무소,서울시 광진구 중곡동 170-45,37.5674283632246,127.08327213677,월세,10000,30,빌라,-/22m,3/3층,남향
1823,집주인빌라,"월세1억 9,000/30","빌라44/28m², 2/5층, 서향",한양공인중개사사무소,서울시 광진구 중곡동 81-3,37.5569667039873,127.088968393067,월세,19000,30,빌라,44/28m,2/5층,서향
1824,집주인일반원룸,"월세2,000/43","원룸24/22m², 1/5층, 남서향",국민공인중개사사무소,서울시 광진구 중곡동 112-6,37.5538698563778,127.091133632459,월세,2000,43,원룸,24/22m,1/5층,남서향
1825,집주인빌라,월세2억/29,"빌라32/22m², 4/6층, 남서향",사계절공인중개사사무소,서울시 광진구 중곡동 142-16,37.5574702349643,127.082181238011,월세,20000,29,빌라,32/22m,4/6층,남서향
1826,단독,"월세1,000/35","단독/다가구38/35m², B1/3층, 서향",행복한마을공인중개사사무소,서울시 광진구 중곡동 127-57,37.5582640120332,127.085854948848,월세,1000,35,단독/다가구,38/35m,B1/3층,서향
1827,단독,"월세2,000/50","단독/다가구42/42m², B1/3층, 북동향",푸른공인중개사사무소,서울시 광진구 중곡동 643-8,37.5592034347699,127.078274051701,월세,2000,50,단독/다가구,42/42m,B1/3층,북동향
1828,다가구,월세1억/70,"단독/다가구35/30m², 3/5층, 서향",대복공인중개사사무소,서울시 광진구 중곡동 169-55,37.5680294085135,127.084173930264,월세,10000,70,단독/다가구,35/30m,3/5층,서향
1829,다가구,"전세2억 9,000","단독/다가구41/39m², 3/5층, 남향",비채온공인중개사사무소,서울시 광진구 중곡동 629-7,37.55929888406,127.077402898398,전세,29000,0,단독/다가구,41/39m,3/5층,남향
1830,다가구,"전세1억 3,000","단독/다가구35/27m², 2/4층, 북동향",시대공인중개사사무소,서울시 광진구 중곡동 138-30,37.557543048626,127.082935639336,전세,13000,0,단독/다가구,35/27m,2/4층,북동향
1831,다가구,월세500/30,"단독/다가구57/19m², 1/4층, 남서향",탑 공인중개사 사무소,서울시 광진구 중곡동 138-30,37.557543048626,127.082935639336,월세,500,30,단독/다가구,57/19m,1/4층,남서향
1832,다가구,"월세1,000/35","단독/다가구30/20m², 1/2층, 남향",김태희공인중개사사무소,서울시 광진구 중곡동 138-30,37.557543048626,127.082935639336,월세,1000,35,단독/다가구,30/20m,1/2층,남향
1833,빌라,"전세2억 5,000","빌라40/29m², 5/6층, 북서향",청년부동산공인중개사사무소,서울시 광진구 중곡동 138-30,37.557543048626,127.082935639336,전세,25000,0,빌라,40/29m,5/6층,북서향
1834,다가구,"전세2억 9,000","단독/다가구39/39m², 3/5층, 남향",한빛공인중개사사무소,서울시 광진구 중곡동 629-7,37.55929888406,127.077402898398,전세,29000,0,단독/다가구,39/39m,3/5층,남향
1835,일반원룸,"전세1억 2,000","원룸20/20m², 3/5층, 서향",행운공인중개사사무소,서울시 광진구 중곡동 244-48,37.5626786442921,127.080190048802,전세,12000,0,원룸,20/20m,3/5층,서향
1836,단독,월세500/35,"단독/다가구29/29m², B1/2층, 남서향",온누리공인중개사사무소,서울시 광진구 중곡동 193-17,37.5659211198816,127.081808281216,월세,500,35,단독/다가구,29/29m,B1/2층,남서향
1837,빌라,"전세2억 6,000","빌라41/28m², 고/5층, 남동향",청년부동산공인중개사사무소,서울시 광진구 중곡동 193-17,37.5659211198816,127.081808281216,전세,26000,0,빌라,41/28m,고/5층,남동향
1838,단독,"전세2억 9,000","단독/다가구47/47m², 3/5층, 남향",럭키공인중개사사무소,서울시 광진구 중곡동 629-7,37.55929888406,127.077402898398,전세,29000,0,단독/다가구,47/47m,3/5층,남향
1839,빌라,"월세3,000/120","빌라41/28m², 4/5층, 남동향",청년부동산공인중개사사무소,서울시 광진구 중곡동 629-7,37.55929888406,127.077402898398,월세,3000,120,빌라,41/28m,4/5층,남동향
1840,다가구,월세500/40,"단독/다가구-/33m², B1/2층, 남향",행복드림공인중개사사무소,서울시 광진구 중곡동 177-7,37.569797501272,127.080587976865,월세,500,40,단독/다가구,-/33m,B1/2층,남향
1841,빌라,"월세5,000/128","빌라49/29m², 1/4층, 남향",쏠트공인중개사사무소,서울시 광진구 중곡동 147-138,37.5609931805854,127.089785825386,월세,5000,128,빌라,49/29m,1/4층,남향
1842,다가구,"전세2억 5,000","단독/다가구40/40m², 고/4층, 남서향",OK부동산공인중개사,서울시 광진구 중곡동 693-9,37.568158043004,127.080598435334,전세,25000,0,단독/다가구,40/40m,고/4층,남서향
1843,다가구,"월세2,000/50","단독/다가구147/36m², 3/4층, 남향",흐뭇부동산중개법인주식회사,서울시 광진구 중곡동 150-253,37.5593015726582,127.085520223608,월세,2000,50,단독/다가구,147/36m,3/4층,남향
